"","cntry","essround","rlgblg","rlgdnm","gndr"
"32101","PL",11,1,1,2
"32102","PL",11,2,66,2
"32103","PL",11,2,66,2
"32104","PL",11,1,1,1
"32105","PL",11,1,1,2
"32106","PL",11,1,1,2
"32107","PL",11,1,1,2
"32108","PL",11,2,66,1
"32109","PL",11,1,1,2
"32110","PL",11,1,1,2
"32111","PL",11,1,1,2
"32112","PL",11,1,1,2
"32113","PL",11,1,1,2
"32114","PL",11,1,1,1
"32115","PL",11,1,1,1
"32116","PL",11,1,1,2
"32117","PL",11,1,1,2
"32118","PL",11,2,66,2
"32119","PL",11,1,1,2
"32120","PL",11,2,66,1
"32121","PL",11,2,66,2
"32122","PL",11,1,1,1
"32123","PL",11,1,1,2
"32124","PL",11,1,1,1
"32125","PL",11,2,66,1
"32126","PL",11,1,1,1
"32127","PL",11,1,1,1
"32128","PL",11,2,66,1
"32129","PL",11,1,1,1
"32130","PL",11,1,1,1
"32131","PL",11,1,1,2
"32132","PL",11,2,66,1
"32133","PL",11,1,1,2
"32134","PL",11,1,1,2
"32135","PL",11,1,1,1
"32136","PL",11,1,1,2
"32137","PL",11,1,1,1
"32138","PL",11,1,1,1
"32139","PL",11,1,1,1
"32140","PL",11,1,1,1
"32141","PL",11,1,1,1
"32142","PL",11,1,1,2
"32143","PL",11,1,1,2
"32144","PL",11,1,1,1
"32145","PL",11,1,1,1
"32146","PL",11,1,1,2
"32147","PL",11,2,66,1
"32148","PL",11,1,1,2
"32149","PL",11,1,1,1
"32150","PL",11,1,1,2
"32151","PL",11,1,1,1
"32152","PL",11,2,66,2
"32153","PL",11,1,1,2
"32154","PL",11,1,1,1
"32155","PL",11,1,1,2
"32156","PL",11,1,1,2
"32157","PL",11,1,1,1
"32158","PL",11,1,1,1
"32159","PL",11,1,1,1
"32160","PL",11,2,66,2
"32161","PL",11,1,1,1
"32162","PL",11,1,1,1
"32163","PL",11,1,1,1
"32164","PL",11,2,66,2
"32165","PL",11,1,1,1
"32166","PL",11,1,1,2
"32167","PL",11,1,1,1
"32168","PL",11,1,4,2
"32169","PL",11,2,66,1
"32170","PL",11,1,1,1
"32171","PL",11,1,1,2
"32172","PL",11,1,1,2
"32173","PL",11,1,1,2
"32174","PL",11,1,1,2
"32175","PL",11,1,1,1
"32176","PL",11,1,1,1
"32177","PL",11,1,1,2
"32178","PL",11,1,1,1
"32179","PL",11,2,66,2
"32180","PL",11,1,1,1
"32181","PL",11,1,1,1
"32182","PL",11,1,1,1
"32183","PL",11,2,66,1
"32184","PL",11,2,66,1
"32185","PL",11,2,66,2
"32186","PL",11,2,66,2
"32187","PL",11,1,1,2
"32188","PL",11,1,1,2
"32189","PL",11,1,1,2
"32190","PL",11,2,66,2
"32191","PL",11,2,66,2
"32192","PL",11,1,1,2
"32193","PL",11,1,1,2
"32194","PL",11,2,66,2
"32195","PL",11,1,1,1
"32196","PL",11,1,1,2
"32197","PL",11,1,1,1
"32198","PL",11,1,1,2
"32199","PL",11,1,1,2
"32200","PL",11,1,1,2
"32201","PL",11,1,1,2
"32202","PL",11,1,1,2
"32203","PL",11,1,1,1
"32204","PL",11,1,1,1
"32205","PL",11,1,1,2
"32206","PL",11,1,1,1
"32207","PL",11,1,1,2
"32208","PL",11,1,1,2
"32209","PL",11,1,1,1
"32210","PL",11,1,2,1
"32211","PL",11,1,1,2
"32212","PL",11,1,1,2
"32213","PL",11,1,1,1
"32214","PL",11,7,66,1
"32215","PL",11,1,1,2
"32216","PL",11,1,1,2
"32217","PL",11,1,1,1
"32218","PL",11,1,1,1
"32219","PL",11,1,1,1
"32220","PL",11,1,1,1
"32221","PL",11,1,1,2
"32222","PL",11,1,1,1
"32223","PL",11,2,66,2
"32224","PL",11,1,1,1
"32225","PL",11,1,1,2
"32226","PL",11,2,66,2
"32227","PL",11,1,1,2
"32228","PL",11,1,1,2
"32229","PL",11,2,66,2
"32230","PL",11,7,66,2
"32231","PL",11,2,66,1
"32232","PL",11,1,1,2
"32233","PL",11,1,1,1
"32234","PL",11,1,1,2
"32235","PL",11,1,1,2
"32236","PL",11,1,1,1
"32237","PL",11,1,1,2
"32238","PL",11,1,1,2
"32239","PL",11,7,66,2
"32240","PL",11,1,1,2
"32241","PL",11,2,66,2
"32242","PL",11,1,1,2
"32243","PL",11,1,1,2
"32244","PL",11,2,66,2
"32245","PL",11,2,66,1
"32246","PL",11,1,1,2
"32247","PL",11,2,66,1
"32248","PL",11,1,1,1
"32249","PL",11,2,66,2
"32250","PL",11,1,77,2
"32251","PL",11,1,1,2
"32252","PL",11,8,66,2
"32253","PL",11,1,1,1
"32254","PL",11,1,1,1
"32255","PL",11,1,1,2
"32256","PL",11,1,1,2
"32257","PL",11,1,1,2
"32258","PL",11,1,1,1
"32259","PL",11,1,1,2
"32260","PL",11,1,1,1
"32261","PL",11,1,1,1
"32262","PL",11,1,1,2
"32263","PL",11,2,66,2
"32264","PL",11,1,1,1
"32265","PL",11,2,66,2
"32266","PL",11,1,1,2
"32267","PL",11,1,1,2
"32268","PL",11,1,1,2
"32269","PL",11,1,1,2
"32270","PL",11,1,1,2
"32271","PL",11,1,1,2
"32272","PL",11,8,66,2
"32273","PL",11,1,1,2
"32274","PL",11,8,66,2
"32275","PL",11,1,1,2
"32276","PL",11,1,1,1
"32277","PL",11,1,1,1
"32278","PL",11,1,1,2
"32279","PL",11,1,1,1
"32280","PL",11,1,1,1
"32281","PL",11,1,1,1
"32282","PL",11,2,66,1
"32283","PL",11,1,1,2
"32284","PL",11,1,1,1
"32285","PL",11,1,1,1
"32286","PL",11,1,1,1
"32287","PL",11,1,1,1
"32288","PL",11,1,1,2
"32289","PL",11,1,1,1
"32290","PL",11,1,1,2
"32291","PL",11,1,1,1
"32292","PL",11,1,1,2
"32293","PL",11,1,1,2
"32294","PL",11,1,1,1
"32295","PL",11,1,1,1
"32296","PL",11,2,66,2
"32297","PL",11,1,1,2
"32298","PL",11,1,1,1
"32299","PL",11,1,1,2
"32300","PL",11,1,1,2
"32301","PL",11,1,1,2
"32302","PL",11,1,1,2
"32303","PL",11,2,66,2
"32304","PL",11,1,1,2
"32305","PL",11,1,1,2
"32306","PL",11,1,1,2
"32307","PL",11,1,1,1
"32308","PL",11,2,66,1
"32309","PL",11,1,1,1
"32310","PL",11,1,1,1
"32311","PL",11,1,1,2
"32312","PL",11,1,1,2
"32313","PL",11,1,1,2
"32314","PL",11,1,1,2
"32315","PL",11,1,1,1
"32316","PL",11,1,1,2
"32317","PL",11,1,1,2
"32318","PL",11,1,1,2
"32319","PL",11,1,1,1
"32320","PL",11,1,1,2
"32321","PL",11,1,1,1
"32322","PL",11,2,66,2
"32323","PL",11,1,1,2
"32324","PL",11,1,1,2
"32325","PL",11,1,1,2
"32326","PL",11,1,1,2
"32327","PL",11,1,1,1
"32328","PL",11,1,1,2
"32329","PL",11,1,1,2
"32330","PL",11,1,1,2
"32331","PL",11,1,1,1
"32332","PL",11,1,1,1
"32333","PL",11,1,1,1
"32334","PL",11,1,1,1
"32335","PL",11,1,1,1
"32336","PL",11,1,1,1
"32337","PL",11,1,1,1
"32338","PL",11,2,66,1
"32339","PL",11,1,1,2
"32340","PL",11,1,1,2
"32341","PL",11,1,1,1
"32342","PL",11,1,1,2
"32343","PL",11,1,1,2
"32344","PL",11,1,1,1
"32345","PL",11,2,66,1
"32346","PL",11,2,66,1
"32347","PL",11,1,1,1
"32348","PL",11,2,66,2
"32349","PL",11,2,66,1
"32350","PL",11,1,1,2
"32351","PL",11,8,66,1
"32352","PL",11,1,1,1
"32353","PL",11,1,1,1
"32354","PL",11,1,1,1
"32355","PL",11,2,66,2
"32356","PL",11,1,1,2
"32357","PL",11,1,1,2
"32358","PL",11,1,1,1
"32359","PL",11,1,1,1
"32360","PL",11,1,1,2
"32361","PL",11,1,1,2
"32362","PL",11,1,1,1
"32363","PL",11,1,1,1
"32364","PL",11,1,1,2
"32365","PL",11,1,1,1
"32366","PL",11,1,1,2
"32367","PL",11,1,1,2
"32368","PL",11,1,1,2
"32369","PL",11,1,1,2
"32370","PL",11,1,1,2
"32371","PL",11,1,1,2
"32372","PL",11,1,1,2
"32373","PL",11,1,1,1
"32374","PL",11,1,1,2
"32375","PL",11,1,1,2
"32376","PL",11,1,1,1
"32377","PL",11,1,1,1
"32378","PL",11,1,1,2
"32379","PL",11,2,66,2
"32380","PL",11,1,1,1
"32381","PL",11,1,1,1
"32382","PL",11,1,1,2
"32383","PL",11,1,1,2
"32384","PL",11,1,1,2
"32385","PL",11,1,1,2
"32386","PL",11,7,66,2
"32387","PL",11,1,1,1
"32388","PL",11,1,1,2
"32389","PL",11,1,1,2
"32390","PL",11,1,1,1
"32391","PL",11,1,1,2
"32392","PL",11,1,1,2
"32393","PL",11,2,66,2
"32394","PL",11,1,1,1
"32395","PL",11,1,1,1
"32396","PL",11,1,1,2
"32397","PL",11,1,1,2
"32398","PL",11,1,1,2
"32399","PL",11,1,1,2
"32400","PL",11,1,1,2
"32401","PL",11,1,1,2
"32402","PL",11,1,1,2
"32403","PL",11,1,1,2
"32404","PL",11,1,1,1
"32405","PL",11,1,1,1
"32406","PL",11,1,1,1
"32407","PL",11,1,1,2
"32408","PL",11,2,66,1
"32409","PL",11,2,66,2
"32410","PL",11,1,1,1
"32411","PL",11,1,1,1
"32412","PL",11,1,1,2
"32413","PL",11,2,66,1
"32414","PL",11,1,1,1
"32415","PL",11,1,1,2
"32416","PL",11,1,1,1
"32417","PL",11,1,1,1
"32418","PL",11,1,1,2
"32419","PL",11,2,66,2
"32420","PL",11,1,1,2
"32421","PL",11,1,1,2
"32422","PL",11,2,66,2
"32423","PL",11,1,1,1
"32424","PL",11,1,1,1
"32425","PL",11,1,1,2
"32426","PL",11,1,1,1
"32427","PL",11,1,1,1
"32428","PL",11,1,1,2
"32429","PL",11,1,1,1
"32430","PL",11,1,1,1
"32431","PL",11,1,1,1
"32432","PL",11,1,1,1
"32433","PL",11,1,1,1
"32434","PL",11,1,1,1
"32435","PL",11,2,66,2
"32436","PL",11,2,66,1
"32437","PL",11,1,1,1
"32438","PL",11,1,1,1
"32439","PL",11,1,1,1
"32440","PL",11,1,1,2
"32441","PL",11,1,1,1
"32442","PL",11,2,66,1
"32443","PL",11,2,66,2
"32444","PL",11,1,1,2
"32445","PL",11,2,66,2
"32446","PL",11,1,1,1
"32447","PL",11,1,1,1
"32448","PL",11,2,66,2
"32449","PL",11,2,66,1
"32450","PL",11,1,1,1
"32451","PL",11,1,1,1
"32452","PL",11,1,1,1
"32453","PL",11,2,66,2
"32454","PL",11,1,1,2
"32455","PL",11,1,1,2
"32456","PL",11,1,1,1
"32457","PL",11,1,1,2
"32458","PL",11,1,1,2
"32459","PL",11,2,66,1
"32460","PL",11,1,1,2
"32461","PL",11,2,66,1
"32462","PL",11,1,1,1
"32463","PL",11,1,1,1
"32464","PL",11,1,1,1
"32465","PL",11,2,66,1
"32466","PL",11,1,1,2
"32467","PL",11,1,1,2
"32468","PL",11,1,1,2
"32469","PL",11,2,66,2
"32470","PL",11,1,1,2
"32471","PL",11,2,66,2
"32472","PL",11,1,1,1
"32473","PL",11,1,1,1
"32474","PL",11,2,66,2
"32475","PL",11,1,1,1
"32476","PL",11,1,1,2
"32477","PL",11,1,1,2
"32478","PL",11,1,1,1
"32479","PL",11,1,1,2
"32480","PL",11,1,1,1
"32481","PL",11,1,1,2
"32482","PL",11,1,1,1
"32483","PL",11,1,1,2
"32484","PL",11,1,1,1
"32485","PL",11,2,66,1
"32486","PL",11,1,1,1
"32487","PL",11,1,1,1
"32488","PL",11,1,1,1
"32489","PL",11,1,1,2
"32490","PL",11,1,1,1
"32491","PL",11,2,66,2
"32492","PL",11,1,1,1
"32493","PL",11,1,1,2
"32494","PL",11,1,1,1
"32495","PL",11,1,1,1
"32496","PL",11,1,1,1
"32497","PL",11,1,1,2
"32498","PL",11,1,1,2
"32499","PL",11,1,1,2
"32500","PL",11,2,66,1
"32501","PL",11,1,1,1
"32502","PL",11,2,66,1
"32503","PL",11,1,1,2
"32504","PL",11,1,1,1
"32505","PL",11,1,1,2
"32506","PL",11,2,66,2
"32507","PL",11,1,1,2
"32508","PL",11,1,1,1
"32509","PL",11,1,1,2
"32510","PL",11,1,1,2
"32511","PL",11,1,77,2
"32512","PL",11,1,1,2
"32513","PL",11,2,66,1
"32514","PL",11,1,1,1
"32515","PL",11,1,1,2
"32516","PL",11,1,1,2
"32517","PL",11,1,1,1
"32518","PL",11,1,1,1
"32519","PL",11,9,99,2
"32520","PL",11,1,1,2
"32521","PL",11,1,1,2
"32522","PL",11,1,1,1
"32523","PL",11,1,1,2
"32524","PL",11,1,1,1
"32525","PL",11,2,66,1
"32526","PL",11,1,1,1
"32527","PL",11,1,1,1
"32528","PL",11,1,1,2
"32529","PL",11,1,1,2
"32530","PL",11,1,1,2
"32531","PL",11,1,1,2
"32532","PL",11,1,1,1
"32533","PL",11,1,1,2
"32534","PL",11,1,1,1
"32535","PL",11,7,66,2
"32536","PL",11,2,66,1
"32537","PL",11,1,1,2
"32538","PL",11,1,1,1
"32539","PL",11,1,1,2
"32540","PL",11,1,1,1
"32541","PL",11,1,1,1
"32542","PL",11,2,66,1
"32543","PL",11,1,1,1
"32544","PL",11,1,1,2
"32545","PL",11,1,1,2
"32546","PL",11,1,1,1
"32547","PL",11,2,66,1
"32548","PL",11,1,1,1
"32549","PL",11,2,66,1
"32550","PL",11,1,1,1
"32551","PL",11,1,1,1
"32552","PL",11,1,1,2
"32553","PL",11,2,66,1
"32554","PL",11,1,1,1
"32555","PL",11,2,66,1
"32556","PL",11,1,1,2
"32557","PL",11,2,66,1
"32558","PL",11,1,1,1
"32559","PL",11,1,1,2
"32560","PL",11,2,66,1
"32561","PL",11,1,1,2
"32562","PL",11,1,1,1
"32563","PL",11,1,1,1
"32564","PL",11,1,1,2
"32565","PL",11,1,1,1
"32566","PL",11,1,1,2
"32567","PL",11,1,1,1
"32568","PL",11,2,66,2
"32569","PL",11,1,1,2
"32570","PL",11,1,1,1
"32571","PL",11,1,1,2
"32572","PL",11,1,1,1
"32573","PL",11,1,77,1
"32574","PL",11,1,1,2
"32575","PL",11,1,1,1
"32576","PL",11,1,1,2
"32577","PL",11,2,66,2
"32578","PL",11,1,1,2
"32579","PL",11,1,1,2
"32580","PL",11,1,1,1
"32581","PL",11,1,1,2
"32582","PL",11,1,1,1
"32583","PL",11,1,1,2
"32584","PL",11,1,1,2
"32585","PL",11,1,1,2
"32586","PL",11,1,1,2
"32587","PL",11,1,1,2
"32588","PL",11,1,1,1
"32589","PL",11,1,1,1
"32590","PL",11,1,1,1
"32591","PL",11,1,1,2
"32592","PL",11,1,1,2
"32593","PL",11,2,66,2
"32594","PL",11,1,1,2
"32595","PL",11,1,1,2
"32596","PL",11,1,1,1
"32597","PL",11,1,1,2
"32598","PL",11,1,1,2
"32599","PL",11,1,1,1
"32600","PL",11,1,1,2
"32601","PL",11,7,66,1
"32602","PL",11,1,1,2
"32603","PL",11,1,1,2
"32604","PL",11,1,1,2
"32605","PL",11,1,1,2
"32606","PL",11,1,1,1
"32607","PL",11,1,1,1
"32608","PL",11,8,66,1
"32609","PL",11,1,1,1
"32610","PL",11,1,1,2
"32611","PL",11,1,1,2
"32612","PL",11,1,1,2
"32613","PL",11,1,1,1
"32614","PL",11,1,1,2
"32615","PL",11,1,1,1
"32616","PL",11,2,66,2
"32617","PL",11,1,1,2
"32618","PL",11,2,66,2
"32619","PL",11,1,1,1
"32620","PL",11,1,1,1
"32621","PL",11,1,1,1
"32622","PL",11,1,1,1
"32623","PL",11,1,1,1
"32624","PL",11,2,66,2
"32625","PL",11,1,1,2
"32626","PL",11,2,66,2
"32627","PL",11,1,1,1
"32628","PL",11,1,1,1
"32629","PL",11,1,1,2
"32630","PL",11,1,1,2
"32631","PL",11,1,1,1
"32632","PL",11,2,66,1
"32633","PL",11,7,66,2
"32634","PL",11,1,1,1
"32635","PL",11,1,1,2
"32636","PL",11,2,66,2
"32637","PL",11,1,1,1
"32638","PL",11,2,66,1
"32639","PL",11,1,1,2
"32640","PL",11,1,1,2
"32641","PL",11,1,1,1
"32642","PL",11,1,1,1
"32643","PL",11,2,66,1
"32644","PL",11,1,1,1
"32645","PL",11,1,1,1
"32646","PL",11,1,1,2
"32647","PL",11,1,1,2
"32648","PL",11,1,1,1
"32649","PL",11,1,1,1
"32650","PL",11,1,1,1
"32651","PL",11,1,1,2
"32652","PL",11,1,1,2
"32653","PL",11,2,66,2
"32654","PL",11,1,1,1
"32655","PL",11,1,1,1
"32656","PL",11,1,1,2
"32657","PL",11,1,1,2
"32658","PL",11,1,1,2
"32659","PL",11,1,1,1
"32660","PL",11,1,1,2
"32661","PL",11,1,1,2
"32662","PL",11,1,1,2
"32663","PL",11,1,1,1
"32664","PL",11,1,1,2
"32665","PL",11,1,1,2
"32666","PL",11,1,1,2
"32667","PL",11,1,1,2
"32668","PL",11,1,1,2
"32669","PL",11,1,1,2
"32670","PL",11,1,1,1
"32671","PL",11,2,66,2
"32672","PL",11,2,66,1
"32673","PL",11,1,1,2
"32674","PL",11,1,1,1
"32675","PL",11,1,1,2
"32676","PL",11,1,1,1
"32677","PL",11,1,1,2
"32678","PL",11,8,66,1
"32679","PL",11,1,1,2
"32680","PL",11,1,1,1
"32681","PL",11,1,1,1
"32682","PL",11,1,1,2
"32683","PL",11,1,1,2
"32684","PL",11,2,66,1
"32685","PL",11,1,1,2
"32686","PL",11,2,66,2
"32687","PL",11,1,1,1
"32688","PL",11,1,1,1
"32689","PL",11,2,66,1
"32690","PL",11,1,1,1
"32691","PL",11,2,66,2
"32692","PL",11,1,1,2
"32693","PL",11,1,2,1
"32694","PL",11,1,1,2
"32695","PL",11,1,1,1
"32696","PL",11,1,1,1
"32697","PL",11,1,1,1
"32698","PL",11,1,1,2
"32699","PL",11,1,8,1
"32700","PL",11,2,66,1
"32701","PL",11,1,1,2
"32702","PL",11,2,66,2
"32703","PL",11,8,66,1
"32704","PL",11,1,1,2
"32705","PL",11,1,1,1
"32706","PL",11,1,1,2
"32707","PL",11,1,1,2
"32708","PL",11,1,1,2
"32709","PL",11,2,66,2
"32710","PL",11,1,1,1
"32711","PL",11,1,1,1
"32712","PL",11,1,1,2
"32713","PL",11,1,1,2
"32714","PL",11,1,1,1
"32715","PL",11,2,66,2
"32716","PL",11,1,1,2
"32717","PL",11,1,1,1
"32718","PL",11,1,1,1
"32719","PL",11,2,66,1
"32720","PL",11,1,1,2
"32721","PL",11,1,1,1
"32722","PL",11,2,66,1
"32723","PL",11,1,1,2
"32724","PL",11,2,66,2
"32725","PL",11,1,1,1
"32726","PL",11,1,1,1
"32727","PL",11,1,1,1
"32728","PL",11,1,1,2
"32729","PL",11,1,1,1
"32730","PL",11,1,1,2
"32731","PL",11,1,1,2
"32732","PL",11,1,1,1
"32733","PL",11,1,1,2
"32734","PL",11,2,66,1
"32735","PL",11,1,1,1
"32736","PL",11,1,1,2
"32737","PL",11,2,66,1
"32738","PL",11,1,77,1
"32739","PL",11,1,1,2
"32740","PL",11,1,1,1
"32741","PL",11,1,1,2
"32742","PL",11,1,1,1
"32743","PL",11,1,1,2
"32744","PL",11,2,66,1
"32745","PL",11,1,1,1
"32746","PL",11,2,66,1
"32747","PL",11,1,1,2
"32748","PL",11,1,1,1
"32749","PL",11,8,66,1
"32750","PL",11,1,1,2
"32751","PL",11,1,1,1
"32752","PL",11,1,1,2
"32753","PL",11,2,66,2
"32754","PL",11,1,1,1
"32755","PL",11,1,1,2
"32756","PL",11,1,1,1
"32757","PL",11,1,1,1
"32758","PL",11,1,1,2
"32759","PL",11,1,1,1
"32760","PL",11,1,1,2
"32761","PL",11,1,1,2
"32762","PL",11,1,1,1
"32763","PL",11,1,1,2
"32764","PL",11,1,1,2
"32765","PL",11,1,1,2
"32766","PL",11,1,1,1
"32767","PL",11,2,66,2
"32768","PL",11,1,1,2
"32769","PL",11,1,1,1
"32770","PL",11,1,1,2
"32771","PL",11,1,1,2
"32772","PL",11,1,1,1
"32773","PL",11,1,1,2
"32774","PL",11,1,1,2
"32775","PL",11,2,66,1
"32776","PL",11,1,1,2
"32777","PL",11,1,1,1
"32778","PL",11,2,66,1
"32779","PL",11,1,1,1
"32780","PL",11,2,66,1
"32781","PL",11,1,1,2
"32782","PL",11,1,1,1
"32783","PL",11,1,1,2
"32784","PL",11,1,1,1
"32785","PL",11,1,1,2
"32786","PL",11,1,1,2
"32787","PL",11,1,1,2
"32788","PL",11,1,1,1
"32789","PL",11,1,1,1
"32790","PL",11,1,1,2
"32791","PL",11,2,66,2
"32792","PL",11,1,1,2
"32793","PL",11,1,1,1
"32794","PL",11,1,1,1
"32795","PL",11,1,1,2
"32796","PL",11,1,1,1
"32797","PL",11,1,1,2
"32798","PL",11,1,1,1
"32799","PL",11,1,1,1
"32800","PL",11,1,1,1
"32801","PL",11,1,1,2
"32802","PL",11,1,1,2
"32803","PL",11,1,1,2
"32804","PL",11,1,1,1
"32805","PL",11,1,1,1
"32806","PL",11,1,1,2
"32807","PL",11,2,66,2
"32808","PL",11,2,66,2
"32809","PL",11,1,1,2
"32810","PL",11,1,1,2
"32811","PL",11,1,1,1
"32812","PL",11,2,66,2
"32813","PL",11,1,1,1
"32814","PL",11,2,66,2
"32815","PL",11,1,1,2
"32816","PL",11,1,1,2
"32817","PL",11,1,1,2
"32818","PL",11,1,1,1
"32819","PL",11,1,1,1
"32820","PL",11,1,1,1
"32821","PL",11,1,1,1
"32822","PL",11,1,1,1
"32823","PL",11,1,1,2
"32824","PL",11,1,1,1
"32825","PL",11,1,1,2
"32826","PL",11,1,1,1
"32827","PL",11,1,1,2
"32828","PL",11,2,66,2
"32829","PL",11,2,66,2
"32830","PL",11,1,1,1
"32831","PL",11,1,1,1
"32832","PL",11,1,1,1
"32833","PL",11,1,1,2
"32834","PL",11,1,1,2
"32835","PL",11,2,66,1
"32836","PL",11,1,1,1
"32837","PL",11,1,1,1
"32838","PL",11,1,1,1
"32839","PL",11,1,1,1
"32840","PL",11,1,1,2
"32841","PL",11,1,1,1
"32842","PL",11,1,1,1
"32843","PL",11,1,1,1
"32844","PL",11,1,1,1
"32845","PL",11,1,1,1
"32846","PL",11,1,1,1
"32847","PL",11,1,1,1
"32848","PL",11,1,1,2
"32849","PL",11,1,1,1
"32850","PL",11,1,1,1
"32851","PL",11,1,1,2
"32852","PL",11,1,1,1
"32853","PL",11,2,66,1
"32854","PL",11,1,1,1
"32855","PL",11,1,1,1
"32856","PL",11,1,1,2
"32857","PL",11,2,66,1
"32858","PL",11,1,1,1
"32859","PL",11,1,1,2
"32860","PL",11,2,66,2
"32861","PL",11,1,1,2
"32862","PL",11,1,1,2
"32863","PL",11,2,66,1
"32864","PL",11,1,1,2
"32865","PL",11,1,1,2
"32866","PL",11,1,1,1
"32867","PL",11,1,1,1
"32868","PL",11,1,1,2
"32869","PL",11,1,1,1
"32870","PL",11,1,1,2
"32871","PL",11,1,1,1
"32872","PL",11,1,1,1
"32873","PL",11,1,1,2
"32874","PL",11,1,1,1
"32875","PL",11,1,1,2
"32876","PL",11,1,1,1
"32877","PL",11,1,1,1
"32878","PL",11,1,1,2
"32879","PL",11,1,1,1
"32880","PL",11,1,1,1
"32881","PL",11,1,1,2
"32882","PL",11,2,66,2
"32883","PL",11,1,1,2
"32884","PL",11,1,1,1
"32885","PL",11,1,1,2
"32886","PL",11,1,1,2
"32887","PL",11,1,1,2
"32888","PL",11,1,1,1
"32889","PL",11,1,1,1
"32890","PL",11,1,1,2
"32891","PL",11,1,1,2
"32892","PL",11,1,1,2
"32893","PL",11,1,1,1
"32894","PL",11,8,66,2
"32895","PL",11,1,1,1
"32896","PL",11,1,1,1
"32897","PL",11,1,1,2
"32898","PL",11,1,1,2
"32899","PL",11,8,66,2
"32900","PL",11,1,1,2
"32901","PL",11,1,1,1
"32902","PL",11,1,1,2
"32903","PL",11,1,1,1
"32904","PL",11,2,66,2
"32905","PL",11,1,1,1
"32906","PL",11,2,66,1
"32907","PL",11,2,66,1
"32908","PL",11,1,1,2
"32909","PL",11,1,1,1
"32910","PL",11,1,1,1
"32911","PL",11,1,1,2
"32912","PL",11,1,1,2
"32913","PL",11,1,1,1
"32914","PL",11,1,1,2
"32915","PL",11,1,1,2
"32916","PL",11,1,1,2
"32917","PL",11,1,1,2
"32918","PL",11,2,66,2
"32919","PL",11,1,1,1
"32920","PL",11,1,1,2
"32921","PL",11,1,1,2
"32922","PL",11,1,1,2
"32923","PL",11,1,1,1
"32924","PL",11,1,1,1
"32925","PL",11,1,1,1
"32926","PL",11,1,1,2
"32927","PL",11,1,1,1
"32928","PL",11,1,1,2
"32929","PL",11,1,1,1
"32930","PL",11,1,1,2
"32931","PL",11,1,1,2
"32932","PL",11,1,1,2
"32933","PL",11,1,1,1
"32934","PL",11,2,66,2
"32935","PL",11,1,1,2
"32936","PL",11,1,1,1
"32937","PL",11,1,1,2
"32938","PL",11,1,1,2
"32939","PL",11,1,1,1
"32940","PL",11,1,1,2
"32941","PL",11,1,1,2
"32942","PL",11,1,1,2
"32943","PL",11,1,1,1
"32944","PL",11,8,66,1
"32945","PL",11,1,1,2
"32946","PL",11,2,66,1
"32947","PL",11,1,1,1
"32948","PL",11,1,1,2
"32949","PL",11,1,1,1
"32950","PL",11,2,66,2
"32951","PL",11,1,1,2
"32952","PL",11,1,1,2
"32953","PL",11,1,1,2
"32954","PL",11,1,1,1
"32955","PL",11,1,1,2
"32956","PL",11,1,1,1
"32957","PL",11,1,1,1
"32958","PL",11,1,1,2
"32959","PL",11,2,66,1
"32960","PL",11,1,1,1
"32961","PL",11,2,66,1
"32962","PL",11,1,1,2
"32963","PL",11,1,1,2
"32964","PL",11,1,1,2
"32965","PL",11,1,1,2
"32966","PL",11,1,1,2
"32967","PL",11,2,66,1
"32968","PL",11,1,1,2
"32969","PL",11,1,1,2
"32970","PL",11,1,1,2
"32971","PL",11,1,1,2
"32972","PL",11,1,1,2
"32973","PL",11,1,1,1
"32974","PL",11,1,1,2
"32975","PL",11,1,1,2
"32976","PL",11,1,1,1
"32977","PL",11,2,66,2
"32978","PL",11,1,1,2
"32979","PL",11,1,1,1
"32980","PL",11,2,66,1
"32981","PL",11,1,1,1
"32982","PL",11,2,66,2
"32983","PL",11,1,1,1
"32984","PL",11,1,1,2
"32985","PL",11,1,1,1
"32986","PL",11,1,1,1
"32987","PL",11,1,1,2
"32988","PL",11,1,1,1
"32989","PL",11,1,1,2
"32990","PL",11,1,1,1
"32991","PL",11,1,1,2
"32992","PL",11,1,1,1
"32993","PL",11,1,1,2
"32994","PL",11,1,1,2
"32995","PL",11,1,1,2
"32996","PL",11,1,1,1
"32997","PL",11,2,66,1
"32998","PL",11,1,1,2
"32999","PL",11,1,1,2
"33000","PL",11,8,66,2
"33001","PL",11,1,1,2
"33002","PL",11,2,66,2
"33003","PL",11,1,1,2
"33004","PL",11,1,1,1
"33005","PL",11,1,1,1
"33006","PL",11,2,66,2
"33007","PL",11,1,1,1
"33008","PL",11,1,1,2
"33009","PL",11,1,1,1
"33010","PL",11,1,1,1
"33011","PL",11,1,1,1
"33012","PL",11,1,1,1
"33013","PL",11,1,1,1
"33014","PL",11,1,1,1
"33015","PL",11,1,1,1
"33016","PL",11,1,1,1
"33017","PL",11,1,1,2
"33018","PL",11,1,1,2
"33019","PL",11,1,1,2
"33020","PL",11,1,1,2
"33021","PL",11,1,1,1
"33022","PL",11,1,1,2
"33023","PL",11,2,66,2
"33024","PL",11,1,1,1
"33025","PL",11,2,66,2
"33026","PL",11,1,1,2
"33027","PL",11,1,1,2
"33028","PL",11,1,1,1
"33029","PL",11,1,1,2
"33030","PL",11,1,1,2
"33031","PL",11,1,1,1
